support_set_id,dataset,category,k_shot,seed,support_rank,image_id,image_path
mvtec_bottle_k2_seed1,mvtec,bottle,2,1,1,mvtec_71991a8d32f0268e,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/train/good/162.png
mvtec_bottle_k2_seed1,mvtec,bottle,2,1,2,mvtec_ac2afb37a781eae9,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/train/good/197.png
mvtec_cable_k2_seed1,mvtec,cable,2,1,1,mvtec_be39de81b60c7b0d,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/cable/train/good/199.png
mvtec_cable_k2_seed1,mvtec,cable,2,1,2,mvtec_f6d32eb74bcc5bbf,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/cable/train/good/070.png
mvtec_capsule_k2_seed1,mvtec,capsule,2,1,1,mvtec_967dd5d613d854ef,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/048.png
mvtec_capsule_k2_seed1,mvtec,capsule,2,1,2,mvtec_724c0ab8bdfa8d6e,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/086.png
mvtec_carpet_k2_seed1,mvtec,carpet,2,1,1,mvtec_7be06e8200dec085,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/097.png
mvtec_carpet_k2_seed1,mvtec,carpet,2,1,2,mvtec_10cd4d37f8b3bd1c,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/257.png
mvtec_grid_k2_seed1,mvtec,grid,2,1,1,mvtec_b2fd770a50b3f568,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/grid/train/good/244.png
mvtec_grid_k2_seed1,mvtec,grid,2,1,2,mvtec_4763a51d4f1480fc,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/grid/train/good/119.png
mvtec_hazelnut_k2_seed1,mvtec,hazelnut,2,1,1,mvtec_508638244bd0643e,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/hazelnut/train/good/219.png
mvtec_hazelnut_k2_seed1,mvtec,hazelnut,2,1,2,mvtec_722e4038e275dbe2,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/hazelnut/train/good/058.png
mvtec_leather_k2_seed1,mvtec,leather,2,1,1,mvtec_a433ffc3e25c08b5,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/leather/train/good/119.png
mvtec_leather_k2_seed1,mvtec,leather,2,1,2,mvtec_1c9811dcf15f3f85,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/leather/train/good/078.png
mvtec_metal_nut_k2_seed1,mvtec,metal_nut,2,1,1,mvtec_8176e2de03fa6971,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/metal_nut/train/good/008.png
mvtec_metal_nut_k2_seed1,mvtec,metal_nut,2,1,2,mvtec_606a3a77cec73e9e,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/metal_nut/train/good/102.png
mvtec_pill_k2_seed1,mvtec,pill,2,1,1,mvtec_b49aaf9d0b901810,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/190.png
mvtec_pill_k2_seed1,mvtec,pill,2,1,2,mvtec_6790a526bfdbbdf9,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/073.png
mvtec_screw_k2_seed1,mvtec,screw,2,1,1,mvtec_a3cfe9f9f85a56e8,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/048.png
mvtec_screw_k2_seed1,mvtec,screw,2,1,2,mvtec_392683833ea59e34,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/081.png
mvtec_tile_k2_seed1,mvtec,tile,2,1,1,mvtec_d7667548a9501623,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/tile/train/good/123.png
mvtec_tile_k2_seed1,mvtec,tile,2,1,2,mvtec_b172f747acfe08e6,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/tile/train/good/122.png
mvtec_toothbrush_k2_seed1,mvtec,toothbrush,2,1,1,mvtec_d9f5901cd17679d8,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/toothbrush/train/good/018.png
mvtec_toothbrush_k2_seed1,mvtec,toothbrush,2,1,2,mvtec_9fce1a450a7d2a98,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/toothbrush/train/good/008.png
mvtec_transistor_k2_seed1,mvtec,transistor,2,1,1,mvtec_de7c316e02d577a3,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/transistor/train/good/130.png
mvtec_transistor_k2_seed1,mvtec,transistor,2,1,2,mvtec_8a58dac8e5320b82,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/transistor/train/good/153.png
mvtec_wood_k2_seed1,mvtec,wood,2,1,1,mvtec_357f014e939cb603,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/wood/train/good/152.png
mvtec_wood_k2_seed1,mvtec,wood,2,1,2,mvtec_84fa7c377eb2460a,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/wood/train/good/207.png
mvtec_zipper_k2_seed1,mvtec,zipper,2,1,1,mvtec_4b87867d54c022fa,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/zipper/train/good/126.png
mvtec_zipper_k2_seed1,mvtec,zipper,2,1,2,mvtec_63c3d481c531b9d6,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/zipper/train/good/199.png
