support_set_id,dataset,category,k_shot,seed,support_rank,image_id,image_path
visa_candle_k4_seed0,visa,candle,4,0,1,visa_9eb85f091a23b5d8,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0327.JPG
visa_candle_k4_seed0,visa,candle,4,0,2,visa_0434cf9349e2c10f,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0039.JPG
visa_candle_k4_seed0,visa,candle,4,0,3,visa_1c8a605660a96928,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0371.JPG
visa_candle_k4_seed0,visa,candle,4,0,4,visa_ae8f9a02548791bf,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0056.JPG
visa_capsules_k4_seed0,visa,capsules,4,0,1,visa_f9973129cd6e6d03,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/343.JPG
visa_capsules_k4_seed0,visa,capsules,4,0,2,visa_d96938ddbc13c171,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/232.JPG
visa_capsules_k4_seed0,visa,capsules,4,0,3,visa_29a2c55c7e0e12d8,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/272.JPG
visa_capsules_k4_seed0,visa,capsules,4,0,4,visa_add44b1ca65ad9d3,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/401.JPG
visa_cashew_k4_seed0,visa,cashew,4,0,1,visa_146dbeca6092138a,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/306.JPG
visa_cashew_k4_seed0,visa,cashew,4,0,2,visa_b08a4ebab69af612,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/066.JPG
visa_cashew_k4_seed0,visa,cashew,4,0,3,visa_ba94d88cc1bd773c,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/052.JPG
visa_cashew_k4_seed0,visa,cashew,4,0,4,visa_4d70dc9438263c38,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/396.JPG
visa_chewinggum_k4_seed0,visa,chewinggum,4,0,1,visa_c047ed19c9bb6d9a,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/142.JPG
visa_chewinggum_k4_seed0,visa,chewinggum,4,0,2,visa_2d6cbc341a3f457c,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/059.JPG
visa_chewinggum_k4_seed0,visa,chewinggum,4,0,3,visa_1c29a4d75ea361d3,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/225.JPG
visa_chewinggum_k4_seed0,visa,chewinggum,4,0,4,visa_aec3052e67653319,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/126.JPG
visa_fryum_k4_seed0,visa,fryum,4,0,1,visa_821e8676fa0bf9be,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/240.JPG
