support_set_id,dataset,category,k_shot,seed,support_rank,image_id,image_path
visa_candle_k8_seed3,visa,candle,8,3,1,visa_ef7c8ada8d794bcd,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0936.JPG
visa_candle_k8_seed3,visa,candle,8,3,2,visa_b491507249670360,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0641.JPG
visa_candle_k8_seed3,visa,candle,8,3,3,visa_9afc25ceed784ea1,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0593.JPG
visa_candle_k8_seed3,visa,candle,8,3,4,visa_17b9a1f27023b4f1,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0623.JPG
visa_candle_k8_seed3,visa,candle,8,3,5,visa_9b4e85f11c826ca5,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0560.JPG
visa_candle_k8_seed3,visa,candle,8,3,6,visa_d7b7ac3169e45cee,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0782.JPG
visa_candle_k8_seed3,visa,candle,8,3,7,visa_26f650b29870d1c2,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0440.JPG
visa_candle_k8_seed3,visa,candle,8,3,8,visa_250564930989b7b1,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0010.JPG
visa_capsules_k8_seed3,visa,capsules,8,3,1,visa_02513f57c2aef105,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/568.JPG
visa_capsules_k8_seed3,visa,capsules,8,3,2,visa_e3ffc082d6e8d181,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/404.JPG
visa_capsules_k8_seed3,visa,capsules,8,3,3,visa_ca45ee09bf5d248c,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/000.JPG
visa_capsules_k8_seed3,visa,capsules,8,3,4,visa_b0e34a60d9242d70,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/014.JPG
visa_capsules_k8_seed3,visa,capsules,8,3,5,visa_9d7a1185d6c9ed3d,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/241.JPG
visa_capsules_k8_seed3,visa,capsules,8,3,6,visa_d53239e20e235691,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/426.JPG
visa_capsules_k8_seed3,visa,capsules,8,3,7,visa_e5672fc86844bacb,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/447.JPG
visa_capsules_k8_seed3,visa,capsules,8,3,8,visa_d6736fa87bb34355,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/132.JPG
visa_cashew_k8_seed3,visa,cashew,8,3,1,visa_1eac5419b53e9f7d,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/025.JPG
visa_cashew_k8_seed3,visa,cashew,8,3,2,visa_6c405b5eaa391fbc,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/453.JPG
visa_cashew_k8_seed3,visa,cashew,8,3,3,visa_1227995c7bf0e069,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/428.JPG
visa_cashew_k8_seed3,visa,cashew,8,3,4,visa_85323167c02929c5,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/252.JPG
visa_cashew_k8_seed3,visa,cashew,8,3,5,visa_75202137888fe556,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/419.JPG
visa_cashew_k8_seed3,visa,cashew,8,3,6,visa_24938667a581c79e,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/300.JPG
visa_cashew_k8_seed3,visa,cashew,8,3,7,visa_e483fee4a8af3799,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/074.JPG
visa_cashew_k8_seed3,visa,cashew,8,3,8,visa_df3fdd85de0c582d,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/211.JPG
visa_chewinggum_k8_seed3,visa,chewinggum,8,3,1,visa_f77041fbc114c4ca,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/362.JPG
visa_chewinggum_k8_seed3,visa,chewinggum,8,3,2,visa_b947aa2f7d802dcc,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/080.JPG
visa_chewinggum_k8_seed3,visa,chewinggum,8,3,3,visa_948db10b72c2a193,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/005.JPG
visa_chewinggum_k8_seed3,visa,chewinggum,8,3,4,visa_22ef75018c70aef7,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/061.JPG
visa_chewinggum_k8_seed3,visa,chewinggum,8,3,5,visa_3d09385a8a94734e,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/441.JPG
visa_chewinggum_k8_seed3,visa,chewinggum,8,3,6,visa_7443b0a28a80ec00,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/122.JPG
visa_chewinggum_k8_seed3,visa,chewinggum,8,3,7,visa_ecb0458ff31ad9c3,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/019.JPG
visa_chewinggum_k8_seed3,visa,chewinggum,8,3,8,visa_45fe2b302b11ba49,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/444.JPG
visa_fryum_k8_seed3,visa,fryum,8,3,1,visa_60dcea57b6d1aa9e,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/198.JPG
visa_fryum_k8_seed3,visa,fryum,8,3,2,visa_6cdaa2660023b87b,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/267.JPG
visa_fryum_k8_seed3,visa,fryum,8,3,3,visa_ca3b0038216861a7,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/425.JPG
visa_fryum_k8_seed3,visa,fryum,8,3,4,visa_c1249b50ba966001,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/441.JPG
visa_fryum_k8_seed3,visa,fryum,8,3,5,visa_57425ad41dd221a8,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/134.JPG
visa_fryum_k8_seed3,visa,fryum,8,3,6,visa_dd786ed7e96d5c63,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/188.JPG
visa_fryum_k8_seed3,visa,fryum,8,3,7,visa_bb643360b6ee8db1,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/496.JPG
visa_fryum_k8_seed3,visa,fryum,8,3,8,visa_37bc02bd51c86a34,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/411.JPG
