support_set_id,dataset,category,k_shot,seed,support_rank,image_id,image_path
visa_candle_k2_seed4,visa,candle,2,4,1,visa_d737805e72a00aa6,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0213.JPG
visa_candle_k2_seed4,visa,candle,2,4,2,visa_a2818bf77fd557ff,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0097.JPG
visa_capsules_k2_seed4,visa,capsules,2,4,1,visa_0bb99036c6733687,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/076.JPG
visa_capsules_k2_seed4,visa,capsules,2,4,2,visa_4c2f5c349a0cea82,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/496.JPG
visa_cashew_k2_seed4,visa,cashew,2,4,1,visa_6412e44e6871e76d,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/291.JPG
visa_cashew_k2_seed4,visa,cashew,2,4,2,visa_1fc4626bb16e7ee1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/423.JPG
visa_chewinggum_k2_seed4,visa,chewinggum,2,4,1,visa_913264ee4b6378c7,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/163.JPG
visa_chewinggum_k2_seed4,visa,chewinggum,2,4,2,visa_fe881a9881b63889,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/257.JPG
visa_fryum_k2_seed4,visa,fryum,2,4,1,visa_c3c07f6999d0aaa0,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/028.JPG
visa_fryum_k2_seed4,visa,fryum,2,4,2,visa_79e32117ccba0af6,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/055.JPG
visa_macaroni1_k2_seed4,visa,macaroni1,2,4,1,visa_4af8d759c4f41e7e,/data/gauss/ldh/myDatasets/VisA/macaroni1/Data/Images/Normal/0820.JPG
visa_macaroni1_k2_seed4,visa,macaroni1,2,4,2,visa_4e3b9e03d35808fb,/data/gauss/ldh/myDatasets/VisA/macaroni1/Data/Images/Normal/0972.JPG
visa_macaroni2_k2_seed4,visa,macaroni2,2,4,1,visa_0dcb402192ea095a,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0041.JPG
visa_macaroni2_k2_seed4,visa,macaroni2,2,4,2,visa_694b2a7234f6a3be,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0384.JPG
visa_pcb1_k2_seed4,visa,pcb1,2,4,1,visa_b129166d99edea3f,/data/gauss/ldh/myDatasets/VisA/pcb1/Data/Images/Normal/0899.JPG
visa_pcb1_k2_seed4,visa,pcb1,2,4,2,visa_3b1da32552bb0db1,/data/gauss/ldh/myDatasets/VisA/pcb1/Data/Images/Normal/0302.JPG
visa_pcb2_k2_seed4,visa,pcb2,2,4,1,visa_c5f40ec24962c61a,/data/gauss/ldh/myDatasets/VisA/pcb2/Data/Images/Normal/0165.JPG
visa_pcb2_k2_seed4,visa,pcb2,2,4,2,visa_97a0c62fc705b89b,/data/gauss/ldh/myDatasets/VisA/pcb2/Data/Images/Normal/0548.JPG
visa_pcb3_k2_seed4,visa,pcb3,2,4,1,visa_2f5ec44eca4e8023,/data/gauss/ldh/myDatasets/VisA/pcb3/Data/Images/Normal/0608.JPG
visa_pcb3_k2_seed4,visa,pcb3,2,4,2,visa_e2b4aa0736817984,/data/gauss/ldh/myDatasets/VisA/pcb3/Data/Images/Normal/0614.JPG
visa_pcb4_k2_seed4,visa,pcb4,2,4,1,visa_a3e9827ba16db2d5,/data/gauss/ldh/myDatasets/VisA/pcb4/Data/Images/Normal/0478.JPG
visa_pcb4_k2_seed4,visa,pcb4,2,4,2,visa_1aeb96dbe3d40edd,/data/gauss/ldh/myDatasets/VisA/pcb4/Data/Images/Normal/0922.JPG
visa_pipe_fryum_k2_seed4,visa,pipe_fryum,2,4,1,visa_0fb69e8855981142,/data/gauss/ldh/myDatasets/VisA/pipe_fryum/Data/Images/Normal/277.JPG
visa_pipe_fryum_k2_seed4,visa,pipe_fryum,2,4,2,visa_67c8433c54e9c294,/data/gauss/ldh/myDatasets/VisA/pipe_fryum/Data/Images/Normal/135.JPG
