support_set_id,dataset,category,k_shot,seed,support_rank,image_id,image_path
mvtec_bottle_k8_seed4,mvtec,bottle,8,4,1,mvtec_647401866851ec46,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/train/good/043.png
mvtec_bottle_k8_seed4,mvtec,bottle,8,4,2,mvtec_c3e8f5ed0f2fa885,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/train/good/063.png
mvtec_bottle_k8_seed4,mvtec,bottle,8,4,3,mvtec_5a91f90023650fdb,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/train/good/112.png
mvtec_bottle_k8_seed4,mvtec,bottle,8,4,4,mvtec_a5778ba37bbdcd72,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/train/good/207.png
mvtec_bottle_k8_seed4,mvtec,bottle,8,4,5,mvtec_17f9a8e8e4670729,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/train/good/195.png
mvtec_bottle_k8_seed4,mvtec,bottle,8,4,6,mvtec_e1758270b545fd31,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/train/good/149.png
mvtec_bottle_k8_seed4,mvtec,bottle,8,4,7,mvtec_67378a3296739c72,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/train/good/052.png
mvtec_bottle_k8_seed4,mvtec,bottle,8,4,8,mvtec_1d27379b706a0fcb,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/train/good/168.png
mvtec_cable_k8_seed4,mvtec,cable,8,4,1,mvtec_43688536d20bbb99,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/cable/train/good/191.png
mvtec_cable_k8_seed4,mvtec,cable,8,4,2,mvtec_3741d804bbba4913,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/cable/train/good/116.png
mvtec_cable_k8_seed4,mvtec,cable,8,4,3,mvtec_03b8cbf6d0bfb696,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/cable/train/good/131.png
mvtec_cable_k8_seed4,mvtec,cable,8,4,4,mvtec_8d89c2eb22886bae,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/cable/train/good/153.png
mvtec_cable_k8_seed4,mvtec,cable,8,4,5,mvtec_7d968171d0bace6a,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/cable/train/good/001.png
mvtec_cable_k8_seed4,mvtec,cable,8,4,6,mvtec_61e600b4b518ffe3,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/cable/train/good/173.png
mvtec_cable_k8_seed4,mvtec,cable,8,4,7,mvtec_6001d576faa9193a,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/cable/train/good/163.png
mvtec_cable_k8_seed4,mvtec,cable,8,4,8,mvtec_95b886c05a0e3a88,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/cable/train/good/080.png
mvtec_capsule_k8_seed4,mvtec,capsule,8,4,1,mvtec_dfc5254756396c09,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/050.png
mvtec_capsule_k8_seed4,mvtec,capsule,8,4,2,mvtec_d53e0b7de83683fa,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/059.png
mvtec_capsule_k8_seed4,mvtec,capsule,8,4,3,mvtec_6039b957a8e5db01,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/046.png
mvtec_capsule_k8_seed4,mvtec,capsule,8,4,4,mvtec_125d3bc0af586962,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/133.png
mvtec_capsule_k8_seed4,mvtec,capsule,8,4,5,mvtec_3c58ec7e16d8c93b,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/064.png
mvtec_capsule_k8_seed4,mvtec,capsule,8,4,6,mvtec_82348c5de54836ba,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/127.png
mvtec_capsule_k8_seed4,mvtec,capsule,8,4,7,mvtec_fb70ce4dd5da53c8,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/069.png
mvtec_capsule_k8_seed4,mvtec,capsule,8,4,8,mvtec_719796404b62a960,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/047.png
mvtec_carpet_k8_seed4,mvtec,carpet,8,4,1,mvtec_1fa3f148289d7e30,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/041.png
mvtec_carpet_k8_seed4,mvtec,carpet,8,4,2,mvtec_a214113b3bbbbb64,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/044.png
mvtec_carpet_k8_seed4,mvtec,carpet,8,4,3,mvtec_473a8a0ae84ae841,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/278.png
mvtec_carpet_k8_seed4,mvtec,carpet,8,4,4,mvtec_438edceb88e59ab5,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/015.png
mvtec_carpet_k8_seed4,mvtec,carpet,8,4,5,mvtec_e8913754deca67cf,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/141.png
mvtec_carpet_k8_seed4,mvtec,carpet,8,4,6,mvtec_baaa21313f015ad8,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/086.png
mvtec_carpet_k8_seed4,mvtec,carpet,8,4,7,mvtec_14a286a3932ec393,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/092.png
mvtec_carpet_k8_seed4,mvtec,carpet,8,4,8,mvtec_aaa1defefe50f1f4,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/123.png
mvtec_grid_k8_seed4,mvtec,grid,8,4,1,mvtec_47e80aecc0547090,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/grid/train/good/197.png
