support_set_id,dataset,category,k_shot,seed,support_rank,image_id,image_path
mvtec_bottle_k2_seed3,mvtec,bottle,2,3,1,mvtec_929e7be85f525993,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/train/good/042.png
mvtec_bottle_k2_seed3,mvtec,bottle,2,3,2,mvtec_c72ad79642e72cc9,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/train/good/017.png
mvtec_cable_k2_seed3,mvtec,cable,2,3,1,mvtec_9611d73a32202a36,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/cable/train/good/069.png
mvtec_cable_k2_seed3,mvtec,cable,2,3,2,mvtec_2848bd71400bd0b9,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/cable/train/good/021.png
mvtec_capsule_k2_seed3,mvtec,capsule,2,3,1,mvtec_c69d3b28d051db96,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/201.png
mvtec_capsule_k2_seed3,mvtec,capsule,2,3,2,mvtec_0c66100256b8169f,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/084.png
mvtec_carpet_k2_seed3,mvtec,carpet,2,3,1,mvtec_14a286a3932ec393,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/092.png
mvtec_carpet_k2_seed3,mvtec,carpet,2,3,2,mvtec_29251122217c4b15,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/035.png
mvtec_grid_k2_seed3,mvtec,grid,2,3,1,mvtec_3f7755e87fec320d,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/grid/train/good/084.png
mvtec_grid_k2_seed3,mvtec,grid,2,3,2,mvtec_d7b06700146f4583,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/grid/train/good/187.png
mvtec_hazelnut_k2_seed3,mvtec,hazelnut,2,3,1,mvtec_f2ba4b2d927463f2,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/hazelnut/train/good/004.png
mvtec_hazelnut_k2_seed3,mvtec,hazelnut,2,3,2,mvtec_8c97932ec4971137,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/hazelnut/train/good/268.png
mvtec_leather_k2_seed3,mvtec,leather,2,3,1,mvtec_d01111152d10998b,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/leather/train/good/216.png
mvtec_leather_k2_seed3,mvtec,leather,2,3,2,mvtec_b02d1f2ddc55a15e,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/leather/train/good/210.png
mvtec_metal_nut_k2_seed3,mvtec,metal_nut,2,3,1,mvtec_1922f7be3d4684da,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/metal_nut/train/good/189.png
mvtec_metal_nut_k2_seed3,mvtec,metal_nut,2,3,2,mvtec_a6329f19e210739f,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/metal_nut/train/good/148.png
mvtec_pill_k2_seed3,mvtec,pill,2,3,1,mvtec_b49aaf9d0b901810,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/190.png
mvtec_pill_k2_seed3,mvtec,pill,2,3,2,mvtec_550ced2745031e8d,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/173.png
mvtec_screw_k2_seed3,mvtec,screw,2,3,1,mvtec_36979c69e9aa883d,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/285.png
mvtec_screw_k2_seed3,mvtec,screw,2,3,2,mvtec_baaf45e85b48960b,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/271.png
mvtec_tile_k2_seed3,mvtec,tile,2,3,1,mvtec_1b44210f1dc684dc,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/tile/train/good/020.png
mvtec_tile_k2_seed3,mvtec,tile,2,3,2,mvtec_bc9bcbd5754a7f53,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/tile/train/good/213.png
mvtec_toothbrush_k2_seed3,mvtec,toothbrush,2,3,1,mvtec_41f9b9cd7913d06e,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/toothbrush/train/good/011.png
mvtec_toothbrush_k2_seed3,mvtec,toothbrush,2,3,2,mvtec_2159f0b840ae8189,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/toothbrush/train/good/022.png
mvtec_transistor_k2_seed3,mvtec,transistor,2,3,1,mvtec_300bd4c82a33ee29,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/transistor/train/good/211.png
mvtec_transistor_k2_seed3,mvtec,transistor,2,3,2,mvtec_e5f3b63592e7dd3b,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/transistor/train/good/195.png
mvtec_wood_k2_seed3,mvtec,wood,2,3,1,mvtec_9e2017b40ec9093c,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/wood/train/good/158.png
mvtec_wood_k2_seed3,mvtec,wood,2,3,2,mvtec_f357ec0a588f8d53,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/wood/train/good/103.png
mvtec_zipper_k2_seed3,mvtec,zipper,2,3,1,mvtec_3fb81f599f36ee6a,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/zipper/train/good/119.png
mvtec_zipper_k2_seed3,mvtec,zipper,2,3,2,mvtec_9ccbfbf0d71ad228,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/zipper/train/good/190.png
