support_set_id,dataset,category,k_shot,seed,support_rank,image_id,image_path
visa_candle_k2_seed2,visa,candle,2,2,1,visa_ead032923dccbdda,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0799.JPG
visa_candle_k2_seed2,visa,candle,2,2,2,visa_30fa4359ce2324d9,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0867.JPG
visa_capsules_k2_seed2,visa,capsules,2,2,1,visa_2887f2eaffb5c828,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/164.JPG
visa_capsules_k2_seed2,visa,capsules,2,2,2,visa_ddc6f0750c99a407,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/002.JPG
visa_cashew_k2_seed2,visa,cashew,2,2,1,visa_7cf4d5297575edff,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/312.JPG
visa_cashew_k2_seed2,visa,cashew,2,2,2,visa_acaa6e58e9d22bd1,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/202.JPG
visa_chewinggum_k2_seed2,visa,chewinggum,2,2,1,visa_c46bb72d405804c6,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/118.JPG
visa_chewinggum_k2_seed2,visa,chewinggum,2,2,2,visa_6acaff597e2de367,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/010.JPG
visa_fryum_k2_seed2,visa,fryum,2,2,1,visa_88035a8c11ee3394,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/336.JPG
visa_fryum_k2_seed2,visa,fryum,2,2,2,visa_b37e3bd0a930b033,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/302.JPG
visa_macaroni1_k2_seed2,visa,macaroni1,2,2,1,visa_a646d4521a3b516f,/data/gauss/ldh/myDatasets/VisA/macaroni1/Data/Images/Normal/0380.JPG
visa_macaroni1_k2_seed2,visa,macaroni1,2,2,2,visa_176e1af8243a3da8,/data/gauss/ldh/myDatasets/VisA/macaroni1/Data/Images/Normal/0375.JPG
visa_macaroni2_k2_seed2,visa,macaroni2,2,2,1,visa_46b5f3e075ec3b1b,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0073.JPG
visa_macaroni2_k2_seed2,visa,macaroni2,2,2,2,visa_ccc0312566d88a04,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0859.JPG
visa_pcb1_k2_seed2,visa,pcb1,2,2,1,visa_72c4d8d12478d440,/data/gauss/ldh/myDatasets/VisA/pcb1/Data/Images/Normal/0471.JPG
visa_pcb1_k2_seed2,visa,pcb1,2,2,2,visa_f8ce9c41587285d7,/data/gauss/ldh/myDatasets/VisA/pcb1/Data/Images/Normal/0710.JPG
visa_pcb2_k2_seed2,visa,pcb2,2,2,1,visa_8d6b06d323a26ab2,/data/gauss/ldh/myDatasets/VisA/pcb2/Data/Images/Normal/0298.JPG
visa_pcb2_k2_seed2,visa,pcb2,2,2,2,visa_c916713847a01f08,/data/gauss/ldh/myDatasets/VisA/pcb2/Data/Images/Normal/0050.JPG
visa_pcb3_k2_seed2,visa,pcb3,2,2,1,visa_f518de5013092946,/data/gauss/ldh/myDatasets/VisA/pcb3/Data/Images/Normal/0563.JPG
visa_pcb3_k2_seed2,visa,pcb3,2,2,2,visa_aa1f0fa0286a910b,/data/gauss/ldh/myDatasets/VisA/pcb3/Data/Images/Normal/0233.JPG
visa_pcb4_k2_seed2,visa,pcb4,2,2,1,visa_dd49713028632abc,/data/gauss/ldh/myDatasets/VisA/pcb4/Data/Images/Normal/0138.JPG
visa_pcb4_k2_seed2,visa,pcb4,2,2,2,visa_0c5e9023c1eeb3f9,/data/gauss/ldh/myDatasets/VisA/pcb4/Data/Images/Normal/0989.JPG
visa_pipe_fryum_k2_seed2,visa,pipe_fryum,2,2,1,visa_e4cc95958494e933,/data/gauss/ldh/myDatasets/VisA/pipe_fryum/Data/Images/Normal/191.JPG
visa_pipe_fryum_k2_seed2,visa,pipe_fryum,2,2,2,visa_fbd9598f1eca0b63,/data/gauss/ldh/myDatasets/VisA/pipe_fryum/Data/Images/Normal/266.JPG
