support_set_id,dataset,category,k_shot,seed,support_rank,image_id,image_path
mvtec_bottle_k2_seed0,mvtec,bottle,2,0,1,mvtec_9ab8434c8230cd7f,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/train/good/025.png
mvtec_bottle_k2_seed0,mvtec,bottle,2,0,2,mvtec_4d6ad71755f1e2d4,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/train/good/054.png
mvtec_cable_k2_seed0,mvtec,cable,2,0,1,mvtec_39aab394e8d44a5a,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/cable/train/good/151.png
mvtec_cable_k2_seed0,mvtec,cable,2,0,2,mvtec_d35e34fb29af8a75,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/cable/train/good/105.png
mvtec_capsule_k2_seed0,mvtec,capsule,2,0,1,mvtec_d0e77a66ac1773d8,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/045.png
mvtec_capsule_k2_seed0,mvtec,capsule,2,0,2,mvtec_b0ea657e955e6407,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/154.png
mvtec_carpet_k2_seed0,mvtec,carpet,2,0,1,mvtec_9c4ba5c59221b9ae,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/218.png
mvtec_carpet_k2_seed0,mvtec,carpet,2,0,2,mvtec_438edceb88e59ab5,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/015.png
mvtec_grid_k2_seed0,mvtec,grid,2,0,1,mvtec_36168698659b3985,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/grid/train/good/082.png
mvtec_grid_k2_seed0,mvtec,grid,2,0,2,mvtec_554f526a7e348b66,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/grid/train/good/014.png
mvtec_hazelnut_k2_seed0,mvtec,hazelnut,2,0,1,mvtec_8badecaf522c641b,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/hazelnut/train/good/388.png
mvtec_hazelnut_k2_seed0,mvtec,hazelnut,2,0,2,mvtec_1c4153e485e69fc4,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/hazelnut/train/good/104.png
mvtec_leather_k2_seed0,mvtec,leather,2,0,1,mvtec_bb51557eee4db250,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/leather/train/good/094.png
mvtec_leather_k2_seed0,mvtec,leather,2,0,2,mvtec_e4e3e6e64692f027,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/leather/train/good/166.png
mvtec_metal_nut_k2_seed0,mvtec,metal_nut,2,0,1,mvtec_02fc08c22282aef4,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/metal_nut/train/good/161.png
mvtec_metal_nut_k2_seed0,mvtec,metal_nut,2,0,2,mvtec_3f9f9df556e430e3,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/metal_nut/train/good/005.png
mvtec_pill_k2_seed0,mvtec,pill,2,0,1,mvtec_cdc81b0e3a8656bb,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/211.png
mvtec_pill_k2_seed0,mvtec,pill,2,0,2,mvtec_ed89004746499dba,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/011.png
mvtec_screw_k2_seed0,mvtec,screw,2,0,1,mvtec_7fa8c8cb56db8285,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/186.png
mvtec_screw_k2_seed0,mvtec,screw,2,0,2,mvtec_e0c22126ff085179,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/097.png
mvtec_tile_k2_seed0,mvtec,tile,2,0,1,mvtec_df2a16b861ce2ec5,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/tile/train/good/141.png
mvtec_tile_k2_seed0,mvtec,tile,2,0,2,mvtec_e68f262df19709b0,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/tile/train/good/175.png
mvtec_toothbrush_k2_seed0,mvtec,toothbrush,2,0,1,mvtec_7c58e23d406352a5,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/toothbrush/train/good/040.png
mvtec_toothbrush_k2_seed0,mvtec,toothbrush,2,0,2,mvtec_c5c2c1346f46cd93,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/toothbrush/train/good/017.png
mvtec_transistor_k2_seed0,mvtec,transistor,2,0,1,mvtec_a52a8f37da9a6961,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/transistor/train/good/203.png
mvtec_transistor_k2_seed0,mvtec,transistor,2,0,2,mvtec_26da6d2214136fd2,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/transistor/train/good/192.png
mvtec_wood_k2_seed0,mvtec,wood,2,0,1,mvtec_5d1d229b53ec8a0e,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/wood/train/good/074.png
mvtec_wood_k2_seed0,mvtec,wood,2,0,2,mvtec_8d87f3ecf937b86d,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/wood/train/good/034.png
mvtec_zipper_k2_seed0,mvtec,zipper,2,0,1,mvtec_c2bb049fa69725f7,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/zipper/train/good/111.png
mvtec_zipper_k2_seed0,mvtec,zipper,2,0,2,mvtec_18f55f84229f1c0e,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/zipper/train/good/071.png
