support_set_id,dataset,category,k_shot,seed,support_rank,image_id,image_path
mvtec_bottle_k2_seed4,mvtec,bottle,2,4,1,mvtec_4610afdd9e51f356,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/train/good/150.png
mvtec_bottle_k2_seed4,mvtec,bottle,2,4,2,mvtec_350a0643858a8402,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/train/good/070.png
mvtec_cable_k2_seed4,mvtec,cable,2,4,1,mvtec_8adb76aa8b705d2c,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/cable/train/good/024.png
mvtec_cable_k2_seed4,mvtec,cable,2,4,2,mvtec_cc3d151901cdc1e0,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/cable/train/good/221.png
mvtec_capsule_k2_seed4,mvtec,capsule,2,4,1,mvtec_bf8c435e02d9df9f,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/140.png
mvtec_capsule_k2_seed4,mvtec,capsule,2,4,2,mvtec_103b35f52d0382e4,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/061.png
mvtec_carpet_k2_seed4,mvtec,carpet,2,4,1,mvtec_29251122217c4b15,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/035.png
mvtec_carpet_k2_seed4,mvtec,carpet,2,4,2,mvtec_f2a389f6fc68cc08,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/194.png
mvtec_grid_k2_seed4,mvtec,grid,2,4,1,mvtec_4bf94175618dfdfa,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/grid/train/good/116.png
mvtec_grid_k2_seed4,mvtec,grid,2,4,2,mvtec_3baf843156988534,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/grid/train/good/247.png
mvtec_hazelnut_k2_seed4,mvtec,hazelnut,2,4,1,mvtec_9bcf636e9f675330,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/hazelnut/train/good/049.png
mvtec_hazelnut_k2_seed4,mvtec,hazelnut,2,4,2,mvtec_2d9583a2265deb66,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/hazelnut/train/good/206.png
mvtec_leather_k2_seed4,mvtec,leather,2,4,1,mvtec_b01ca2ebfc4272ac,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/leather/train/good/201.png
mvtec_leather_k2_seed4,mvtec,leather,2,4,2,mvtec_2f33332d30e6b1bc,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/leather/train/good/072.png
mvtec_metal_nut_k2_seed4,mvtec,metal_nut,2,4,1,mvtec_b2f15abbc4318b30,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/metal_nut/train/good/027.png
mvtec_metal_nut_k2_seed4,mvtec,metal_nut,2,4,2,mvtec_2125e25261f4a181,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/metal_nut/train/good/211.png
mvtec_pill_k2_seed4,mvtec,pill,2,4,1,mvtec_a8a5faddacbb55ef,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/043.png
mvtec_pill_k2_seed4,mvtec,pill,2,4,2,mvtec_9c5a7fec5c2baad3,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/002.png
mvtec_screw_k2_seed4,mvtec,screw,2,4,1,mvtec_4e46f53bda84f67a,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/094.png
mvtec_screw_k2_seed4,mvtec,screw,2,4,2,mvtec_a694510f773e5526,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/110.png
mvtec_tile_k2_seed4,mvtec,tile,2,4,1,mvtec_beb8bce3e796c9df,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/tile/train/good/145.png
mvtec_tile_k2_seed4,mvtec,tile,2,4,2,mvtec_439d899e13d60993,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/tile/train/good/214.png
mvtec_toothbrush_k2_seed4,mvtec,toothbrush,2,4,1,mvtec_7c58e23d406352a5,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/toothbrush/train/good/040.png
mvtec_toothbrush_k2_seed4,mvtec,toothbrush,2,4,2,mvtec_64774fda79477b97,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/toothbrush/train/good/043.png
mvtec_transistor_k2_seed4,mvtec,transistor,2,4,1,mvtec_343a05fc37ec9d0c,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/transistor/train/good/093.png
mvtec_transistor_k2_seed4,mvtec,transistor,2,4,2,mvtec_389fcb717420b1c1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/transistor/train/good/188.png
mvtec_wood_k2_seed4,mvtec,wood,2,4,1,mvtec_43aaca31dde18856,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/wood/train/good/209.png
mvtec_wood_k2_seed4,mvtec,wood,2,4,2,mvtec_f30108bdf6e5800b,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/wood/train/good/142.png
mvtec_zipper_k2_seed4,mvtec,zipper,2,4,1,mvtec_7221b802c5aed994,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/zipper/train/good/203.png
mvtec_zipper_k2_seed4,mvtec,zipper,2,4,2,mvtec_3a23db5f3239d4a0,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/zipper/train/good/161.png
