support_set_id,dataset,category,k_shot,seed,support_rank,image_id,image_path
visa_candle_k8_seed2,visa,candle,8,2,1,visa_605df56d88bf237d,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0816.JPG
visa_candle_k8_seed2,visa,candle,8,2,2,visa_48b1f0eca1afe860,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0502.JPG
visa_candle_k8_seed2,visa,candle,8,2,3,visa_bd7ecb19dc7f0c53,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0926.JPG
visa_candle_k8_seed2,visa,candle,8,2,4,visa_ead032923dccbdda,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0799.JPG
visa_candle_k8_seed2,visa,candle,8,2,5,visa_d69eac0b77fcecca,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0482.JPG
visa_candle_k8_seed2,visa,candle,8,2,6,visa_e434dcd33b8e71af,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0508.JPG
visa_candle_k8_seed2,visa,candle,8,2,7,visa_5d4baa544fdda25c,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0081.JPG
visa_candle_k8_seed2,visa,candle,8,2,8,visa_fbc20b2285629c1a,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0728.JPG
visa_capsules_k8_seed2,visa,capsules,8,2,1,visa_d57b14783358d943,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/374.JPG
visa_capsules_k8_seed2,visa,capsules,8,2,2,visa_832d92ccb78f9f34,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/471.JPG
visa_capsules_k8_seed2,visa,capsules,8,2,3,visa_84b06551483a298f,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/154.JPG
visa_capsules_k8_seed2,visa,capsules,8,2,4,visa_d6dc455b7261b9d0,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/574.JPG
visa_capsules_k8_seed2,visa,capsules,8,2,5,visa_820c57be13a49f2d,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/497.JPG
visa_capsules_k8_seed2,visa,capsules,8,2,6,visa_c997b544fecb9944,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/565.JPG
visa_capsules_k8_seed2,visa,capsules,8,2,7,visa_59dfd0a700ec263b,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/141.JPG
visa_capsules_k8_seed2,visa,capsules,8,2,8,visa_51d2d909550c8371,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/051.JPG
visa_cashew_k8_seed2,visa,cashew,8,2,1,visa_515aa6bd2976a7ed,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/277.JPG
visa_cashew_k8_seed2,visa,cashew,8,2,2,visa_e6756bc05b9b9542,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/062.JPG
visa_cashew_k8_seed2,visa,cashew,8,2,3,visa_49d79c424f264975,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/019.JPG
visa_cashew_k8_seed2,visa,cashew,8,2,4,visa_83ca4f85663da996,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/426.JPG
visa_cashew_k8_seed2,visa,cashew,8,2,5,visa_2c07a87da7475015,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/054.JPG
visa_cashew_k8_seed2,visa,cashew,8,2,6,visa_24938667a581c79e,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/300.JPG
visa_cashew_k8_seed2,visa,cashew,8,2,7,visa_e29a55806f08b540,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/450.JPG
visa_cashew_k8_seed2,visa,cashew,8,2,8,visa_5b54691b83461a25,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/207.JPG
visa_chewinggum_k8_seed2,visa,chewinggum,8,2,1,visa_ed287c58ace81039,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/132.JPG
visa_chewinggum_k8_seed2,visa,chewinggum,8,2,2,visa_9b658ebdda81d1e4,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/107.JPG
visa_chewinggum_k8_seed2,visa,chewinggum,8,2,3,visa_f4394c5a4d91a3cb,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/078.JPG
visa_chewinggum_k8_seed2,visa,chewinggum,8,2,4,visa_5768a2a42fb9df54,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/343.JPG
visa_chewinggum_k8_seed2,visa,chewinggum,8,2,5,visa_241e3ba74b2c8bfc,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/174.JPG
visa_chewinggum_k8_seed2,visa,chewinggum,8,2,6,visa_74361bf78ec6da27,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/051.JPG
visa_chewinggum_k8_seed2,visa,chewinggum,8,2,7,visa_5692292bd33caa18,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/387.JPG
visa_chewinggum_k8_seed2,visa,chewinggum,8,2,8,visa_463b8df4ca241b70,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/217.JPG
visa_fryum_k8_seed2,visa,fryum,8,2,1,visa_c09a367e3e38f4be,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/275.JPG
visa_fryum_k8_seed2,visa,fryum,8,2,2,visa_41b890333637742d,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/413.JPG
visa_fryum_k8_seed2,visa,fryum,8,2,3,visa_cf92d93f3afbf846,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/421.JPG
visa_fryum_k8_seed2,visa,fryum,8,2,4,visa_71ba5ce09bf54f38,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/378.JPG
visa_fryum_k8_seed2,visa,fryum,8,2,5,visa_41896ab1bbe02101,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/069.JPG
visa_fryum_k8_seed2,visa,fryum,8,2,6,visa_bffe78af9ac17acf,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/083.JPG
visa_fryum_k8_seed2,visa,fryum,8,2,7,visa_3c8061380ff326d3,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/000.JPG
visa_fryum_k8_seed2,visa,fryum,8,2,8,visa_48dd11797bc9a883,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/066.JPG
visa_macaroni1_k8_seed2,visa,macaroni1,8,2,1,visa_6ad8500f4b02f3dd,/data/gauss/ldh/myDatasets/VisA/macaroni1/Data/Images/Normal/0783.JPG
visa_macaroni1_k8_seed2,visa,macaroni1,8,2,2,visa_a2f6b8780b1b0f07,/data/gauss/ldh/myDatasets/VisA/macaroni1/Data/Images/Normal/0704.JPG
visa_macaroni1_k8_seed2,visa,macaroni1,8,2,3,visa_e2a744dc6f87d102,/data/gauss/ldh/myDatasets/VisA/macaroni1/Data/Images/Normal/0370.JPG
visa_macaroni1_k8_seed2,visa,macaroni1,8,2,4,visa_f57a378037a3d381,/data/gauss/ldh/myDatasets/VisA/macaroni1/Data/Images/Normal/0328.JPG
visa_macaroni1_k8_seed2,visa,macaroni1,8,2,5,visa_4cda5c558953ad0b,/data/gauss/ldh/myDatasets/VisA/macaroni1/Data/Images/Normal/0282.JPG
visa_macaroni1_k8_seed2,visa,macaroni1,8,2,6,visa_bbad199dc04acf93,/data/gauss/ldh/myDatasets/VisA/macaroni1/Data/Images/Normal/0672.JPG
visa_macaroni1_k8_seed2,visa,macaroni1,8,2,7,visa_2daaa6a0db437404,/data/gauss/ldh/myDatasets/VisA/macaroni1/Data/Images/Normal/0222.JPG
visa_macaroni1_k8_seed2,visa,macaroni1,8,2,8,visa_93e3d54401692946,/data/gauss/ldh/myDatasets/VisA/macaroni1/Data/Images/Normal/0316.JPG
visa_macaroni2_k8_seed2,visa,macaroni2,8,2,1,visa_c536574018c7396c,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0126.JPG
visa_macaroni2_k8_seed2,visa,macaroni2,8,2,2,visa_b884784c8c4ac088,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0548.JPG
visa_macaroni2_k8_seed2,visa,macaroni2,8,2,3,visa_630a5858677172e3,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0975.JPG
visa_macaroni2_k8_seed2,visa,macaroni2,8,2,4,visa_afc617841120d621,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0309.JPG
visa_macaroni2_k8_seed2,visa,macaroni2,8,2,5,visa_aabd41ba9ece6a12,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0224.JPG
visa_macaroni2_k8_seed2,visa,macaroni2,8,2,6,visa_5db3de46d38b5be5,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0141.JPG
visa_macaroni2_k8_seed2,visa,macaroni2,8,2,7,visa_7e51a99ba3aa53dc,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0199.JPG
visa_macaroni2_k8_seed2,visa,macaroni2,8,2,8,visa_3c6167e92c5f12c4,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0240.JPG
visa_pcb1_k8_seed2,visa,pcb1,8,2,1,visa_614ec62e05b60a9c,/data/gauss/ldh/myDatasets/VisA/pcb1/Data/Images/Normal/0108.JPG
visa_pcb1_k8_seed2,visa,pcb1,8,2,2,visa_b72f2aebb264914b,/data/gauss/ldh/myDatasets/VisA/pcb1/Data/Images/Normal/0144.JPG
visa_pcb1_k8_seed2,visa,pcb1,8,2,3,visa_2ce74dc5a707f5bd,/data/gauss/ldh/myDatasets/VisA/pcb1/Data/Images/Normal/0337.JPG
visa_pcb1_k8_seed2,visa,pcb1,8,2,4,visa_881497ba539dd870,/data/gauss/ldh/myDatasets/VisA/pcb1/Data/Images/Normal/0948.JPG
visa_pcb1_k8_seed2,visa,pcb1,8,2,5,visa_5296a6ac023210ac,/data/gauss/ldh/myDatasets/VisA/pcb1/Data/Images/Normal/0926.JPG
visa_pcb1_k8_seed2,visa,pcb1,8,2,6,visa_c481383b6c3ff4cb,/data/gauss/ldh/myDatasets/VisA/pcb1/Data/Images/Normal/0720.JPG
visa_pcb1_k8_seed2,visa,pcb1,8,2,7,visa_537ef1144aed343f,/data/gauss/ldh/myDatasets/VisA/pcb1/Data/Images/Normal/0521.JPG
visa_pcb1_k8_seed2,visa,pcb1,8,2,8,visa_2ef7607dfaea1a3a,/data/gauss/ldh/myDatasets/VisA/pcb1/Data/Images/Normal/0116.JPG
visa_pcb2_k8_seed2,visa,pcb2,8,2,1,visa_509b296e4d227791,/data/gauss/ldh/myDatasets/VisA/pcb2/Data/Images/Normal/0089.JPG
visa_pcb2_k8_seed2,visa,pcb2,8,2,2,visa_d3c50d4eea1deb44,/data/gauss/ldh/myDatasets/VisA/pcb2/Data/Images/Normal/0266.JPG
visa_pcb2_k8_seed2,visa,pcb2,8,2,3,visa_79fa656b52d728f4,/data/gauss/ldh/myDatasets/VisA/pcb2/Data/Images/Normal/0868.JPG
visa_pcb2_k8_seed2,visa,pcb2,8,2,4,visa_908b0d27daf4af25,/data/gauss/ldh/myDatasets/VisA/pcb2/Data/Images/Normal/0908.JPG
visa_pcb2_k8_seed2,visa,pcb2,8,2,5,visa_78db398fafc35010,/data/gauss/ldh/myDatasets/VisA/pcb2/Data/Images/Normal/0856.JPG
visa_pcb2_k8_seed2,visa,pcb2,8,2,6,visa_30b3580bb790be7e,/data/gauss/ldh/myDatasets/VisA/pcb2/Data/Images/Normal/0700.JPG
visa_pcb2_k8_seed2,visa,pcb2,8,2,7,visa_d1b09c8443d8f4b1,/data/gauss/ldh/myDatasets/VisA/pcb2/Data/Images/Normal/0962.JPG
visa_pcb2_k8_seed2,visa,pcb2,8,2,8,visa_772ba45b10ec7999,/data/gauss/ldh/myDatasets/VisA/pcb2/Data/Images/Normal/0946.JPG
visa_pcb3_k8_seed2,visa,pcb3,8,2,1,visa_946edd4564732f56,/data/gauss/ldh/myDatasets/VisA/pcb3/Data/Images/Normal/0573.JPG
visa_pcb3_k8_seed2,visa,pcb3,8,2,2,visa_d39eb60ccf4a401a,/data/gauss/ldh/myDatasets/VisA/pcb3/Data/Images/Normal/0370.JPG
visa_pcb3_k8_seed2,visa,pcb3,8,2,3,visa_0fe5c124dc3a2491,/data/gauss/ldh/myDatasets/VisA/pcb3/Data/Images/Normal/0350.JPG
visa_pcb3_k8_seed2,visa,pcb3,8,2,4,visa_545812d910a35c9f,/data/gauss/ldh/myDatasets/VisA/pcb3/Data/Images/Normal/0335.JPG
visa_pcb3_k8_seed2,visa,pcb3,8,2,5,visa_5e50f5f6c60a1a13,/data/gauss/ldh/myDatasets/VisA/pcb3/Data/Images/Normal/0623.JPG
visa_pcb3_k8_seed2,visa,pcb3,8,2,6,visa_4377329eb2befc0b,/data/gauss/ldh/myDatasets/VisA/pcb3/Data/Images/Normal/0941.JPG
visa_pcb3_k8_seed2,visa,pcb3,8,2,7,visa_8535df44e0d1d90a,/data/gauss/ldh/myDatasets/VisA/pcb3/Data/Images/Normal/0612.JPG
visa_pcb3_k8_seed2,visa,pcb3,8,2,8,visa_bae14e1aba7f51e1,/data/gauss/ldh/myDatasets/VisA/pcb3/Data/Images/Normal/0504.JPG
visa_pcb4_k8_seed2,visa,pcb4,8,2,1,visa_4fe5322f664e159d,/data/gauss/ldh/myDatasets/VisA/pcb4/Data/Images/Normal/0318.JPG
visa_pcb4_k8_seed2,visa,pcb4,8,2,2,visa_4a3ec6f884d1a1a2,/data/gauss/ldh/myDatasets/VisA/pcb4/Data/Images/Normal/0947.JPG
visa_pcb4_k8_seed2,visa,pcb4,8,2,3,visa_87f82b19f3395ea5,/data/gauss/ldh/myDatasets/VisA/pcb4/Data/Images/Normal/0039.JPG
visa_pcb4_k8_seed2,visa,pcb4,8,2,4,visa_1024fb8af91c640a,/data/gauss/ldh/myDatasets/VisA/pcb4/Data/Images/Normal/0856.JPG
visa_pcb4_k8_seed2,visa,pcb4,8,2,5,visa_41c65e2f5ba0e59a,/data/gauss/ldh/myDatasets/VisA/pcb4/Data/Images/Normal/0891.JPG
visa_pcb4_k8_seed2,visa,pcb4,8,2,6,visa_71db47304388467d,/data/gauss/ldh/myDatasets/VisA/pcb4/Data/Images/Normal/0535.JPG
