support_set_id,dataset,category,k_shot,seed,support_rank,image_id,image_path
visa_candle_k4_seed3,visa,candle,4,3,1,visa_5dd3673ab91d3c11,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0280.JPG
visa_candle_k4_seed3,visa,candle,4,3,2,visa_4745006eee02a5f7,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0680.JPG
visa_candle_k4_seed3,visa,candle,4,3,3,visa_a79bff57e0f242a6,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0001.JPG
visa_candle_k4_seed3,visa,candle,4,3,4,visa_8a0c28fc59ba8fc0,/data/gauss/ldh/myDatasets/VisA/candle/Data/Images/Normal/0265.JPG
visa_capsules_k4_seed3,visa,capsules,4,3,1,visa_d53239e20e235691,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/426.JPG
visa_capsules_k4_seed3,visa,capsules,4,3,2,visa_e7b71daedff907ec,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/038.JPG
visa_capsules_k4_seed3,visa,capsules,4,3,3,visa_022dd4997164e01a,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/599.JPG
visa_capsules_k4_seed3,visa,capsules,4,3,4,visa_7b448a103194d212,/data/gauss/ldh/myDatasets/VisA/capsules/Data/Images/Normal/225.JPG
visa_cashew_k4_seed3,visa,cashew,4,3,1,visa_ed143f18c7d9985e,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/200.JPG
visa_cashew_k4_seed3,visa,cashew,4,3,2,visa_b9eeb5f032d899fe,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/132.JPG
visa_cashew_k4_seed3,visa,cashew,4,3,3,visa_b945df976ee7b433,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/079.JPG
visa_cashew_k4_seed3,visa,cashew,4,3,4,visa_f6f122ba7c9e8960,/data/gauss/ldh/myDatasets/VisA/cashew/Data/Images/Normal/394.JPG
visa_chewinggum_k4_seed3,visa,chewinggum,4,3,1,visa_4920546c3bacb033,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/017.JPG
visa_chewinggum_k4_seed3,visa,chewinggum,4,3,2,visa_c05c11d8a2b0e2c6,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/150.JPG
visa_chewinggum_k4_seed3,visa,chewinggum,4,3,3,visa_9aac01c46b0e5241,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/131.JPG
visa_chewinggum_k4_seed3,visa,chewinggum,4,3,4,visa_62e368b68406e8de,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/436.JPG
visa_fryum_k4_seed3,visa,fryum,4,3,1,visa_72e38082b7d645d6,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/351.JPG
visa_fryum_k4_seed3,visa,fryum,4,3,2,visa_8581da09a2783fc9,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/329.JPG
visa_fryum_k4_seed3,visa,fryum,4,3,3,visa_8588ceff23b59afd,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/204.JPG
visa_fryum_k4_seed3,visa,fryum,4,3,4,visa_1e0c3e80e476734f,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/094.JPG
visa_macaroni1_k4_seed3,visa,macaroni1,4,3,1,visa_72e8126bbea7ac65,/data/gauss/ldh/myDatasets/VisA/macaroni1/Data/Images/Normal/0965.JPG
visa_macaroni1_k4_seed3,visa,macaroni1,4,3,2,visa_89d44ffc304e1ea0,/data/gauss/ldh/myDatasets/VisA/macaroni1/Data/Images/Normal/0349.JPG
visa_macaroni1_k4_seed3,visa,macaroni1,4,3,3,visa_dfefc5664a9800f0,/data/gauss/ldh/myDatasets/VisA/macaroni1/Data/Images/Normal/0568.JPG
visa_macaroni1_k4_seed3,visa,macaroni1,4,3,4,visa_9fec0761e69a3643,/data/gauss/ldh/myDatasets/VisA/macaroni1/Data/Images/Normal/0703.JPG
visa_macaroni2_k4_seed3,visa,macaroni2,4,3,1,visa_1ed70bf26378592e,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0390.JPG
visa_macaroni2_k4_seed3,visa,macaroni2,4,3,2,visa_4faf5203e427c2d9,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0474.JPG
visa_macaroni2_k4_seed3,visa,macaroni2,4,3,3,visa_100478beff7cd3cc,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0256.JPG
visa_macaroni2_k4_seed3,visa,macaroni2,4,3,4,visa_4f5fa2c885d2cd5b,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0152.JPG
visa_pcb1_k4_seed3,visa,pcb1,4,3,1,visa_4bff23070dce421b,/data/gauss/ldh/myDatasets/VisA/pcb1/Data/Images/Normal/0021.JPG
visa_pcb1_k4_seed3,visa,pcb1,4,3,2,visa_230ced02199c0199,/data/gauss/ldh/myDatasets/VisA/pcb1/Data/Images/Normal/0212.JPG
visa_pcb1_k4_seed3,visa,pcb1,4,3,3,visa_838691623eea79cf,/data/gauss/ldh/myDatasets/VisA/pcb1/Data/Images/Normal/0048.JPG
visa_pcb1_k4_seed3,visa,pcb1,4,3,4,visa_b2c0217df884dca4,/data/gauss/ldh/myDatasets/VisA/pcb1/Data/Images/Normal/0972.JPG
visa_pcb2_k4_seed3,visa,pcb2,4,3,1,visa_e096cb0665a1684d,/data/gauss/ldh/myDatasets/VisA/pcb2/Data/Images/Normal/0498.JPG
