support_set_id,dataset,category,k_shot,seed,support_rank,image_id,image_path
mvtec_bottle_k4_seed1,mvtec,bottle,4,1,1,mvtec_5ada1e191091573e,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/train/good/082.png
mvtec_bottle_k4_seed1,mvtec,bottle,4,1,2,mvtec_cbaf7aa59d34e73e,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/train/good/005.png
mvtec_bottle_k4_seed1,mvtec,bottle,4,1,3,mvtec_16aea350b54a3211,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/train/good/019.png
mvtec_bottle_k4_seed1,mvtec,bottle,4,1,4,mvtec_df2530d15008ad37,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/train/good/062.png
mvtec_cable_k4_seed1,mvtec,cable,4,1,1,mvtec_03b8cbf6d0bfb696,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/cable/train/good/131.png
mvtec_cable_k4_seed1,mvtec,cable,4,1,2,mvtec_b8f95e8407d09937,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/cable/train/good/133.png
mvtec_cable_k4_seed1,mvtec,cable,4,1,3,mvtec_bc76800f1c9bdd1a,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/cable/train/good/088.png
mvtec_cable_k4_seed1,mvtec,cable,4,1,4,mvtec_cf90ca9cf3d21a58,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/cable/train/good/216.png
mvtec_capsule_k4_seed1,mvtec,capsule,4,1,1,mvtec_ac652c1ad739766a,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/092.png
mvtec_capsule_k4_seed1,mvtec,capsule,4,1,2,mvtec_f61bedf3e2a5b282,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/110.png
mvtec_capsule_k4_seed1,mvtec,capsule,4,1,3,mvtec_c0af279fcd505fa3,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/049.png
mvtec_capsule_k4_seed1,mvtec,capsule,4,1,4,mvtec_3354162759b4a190,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/199.png
mvtec_carpet_k4_seed1,mvtec,carpet,4,1,1,mvtec_62f727f5f26d2043,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/193.png
mvtec_carpet_k4_seed1,mvtec,carpet,4,1,2,mvtec_93685207088d8c15,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/058.png
mvtec_carpet_k4_seed1,mvtec,carpet,4,1,3,mvtec_5810c9eb5907d351,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/081.png
mvtec_carpet_k4_seed1,mvtec,carpet,4,1,4,mvtec_1ca40755f3abc3fc,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/119.png
mvtec_grid_k4_seed1,mvtec,grid,4,1,1,mvtec_e0e8a53e5e28dea8,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/grid/train/good/218.png
mvtec_grid_k4_seed1,mvtec,grid,4,1,2,mvtec_be6648751905e918,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/grid/train/good/126.png
mvtec_grid_k4_seed1,mvtec,grid,4,1,3,mvtec_97339f8da2af3611,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/grid/train/good/145.png
mvtec_grid_k4_seed1,mvtec,grid,4,1,4,mvtec_24fa784bbac805cd,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/grid/train/good/076.png
mvtec_hazelnut_k4_seed1,mvtec,hazelnut,4,1,1,mvtec_e10ced9fa86f33a8,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/hazelnut/train/good/251.png
mvtec_hazelnut_k4_seed1,mvtec,hazelnut,4,1,2,mvtec_775d71288b010078,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/hazelnut/train/good/005.png
mvtec_hazelnut_k4_seed1,mvtec,hazelnut,4,1,3,mvtec_a2554b400f9bc1b4,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/hazelnut/train/good/077.png
mvtec_hazelnut_k4_seed1,mvtec,hazelnut,4,1,4,mvtec_dd2759150994e411,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/hazelnut/train/good/173.png
mvtec_leather_k4_seed1,mvtec,leather,4,1,1,mvtec_523c42abe348385b,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/leather/train/good/226.png
mvtec_leather_k4_seed1,mvtec,leather,4,1,2,mvtec_e96557f9f176e2d4,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/leather/train/good/055.png
mvtec_leather_k4_seed1,mvtec,leather,4,1,3,mvtec_d9f47e331ad3df99,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/leather/train/good/241.png
mvtec_leather_k4_seed1,mvtec,leather,4,1,4,mvtec_8404443a46ae360b,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/leather/train/good/137.png
mvtec_metal_nut_k4_seed1,mvtec,metal_nut,4,1,1,mvtec_c694ee17da131615,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/metal_nut/train/good/037.png
mvtec_metal_nut_k4_seed1,mvtec,metal_nut,4,1,2,mvtec_0fb4cde5c532e5fb,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/metal_nut/train/good/192.png
mvtec_metal_nut_k4_seed1,mvtec,metal_nut,4,1,3,mvtec_99fb1fed012af513,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/metal_nut/train/good/016.png
mvtec_metal_nut_k4_seed1,mvtec,metal_nut,4,1,4,mvtec_d1496a872939b8a4,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/metal_nut/train/good/011.png
